NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,ANNUAL_SALES,AVERAGE_CHECK,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,"% Share of F&B Purchases from Company",Percentage_Range
"DAGWOODS SANDWICH SHOPPE","PALM BEACH GARDENS",FL,33410,6253,12099,"PALM BEACH",8960,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",79335.0369,67902.7662838483,11432.2706161517,12738.2750408446,11943.3158258142,17394.4647288799,16722.5349161756,0.9303619658143807,>90%
"DOMINO'S PIZZA",SEAGOVILLE,TX,75159,1837,48113,DALLAS,1922,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$7 TO $10",216455.1417,177181.23365558,39273.9080444196,37893.4543345982,20706.8056473214,45094.8211875,40654.3617542411,0.7824502445285871,">70% & <90%"
"BOLERO ITALIAN MEDITERRANEAN CUISINE",RICHARDSON,TX,75080,3512,48113,DALLAS,1922,"FSR - UPSCALE CASUAL DINING RESTAURANTS","PIZZA, PASTA & ITALIAN","ITALIAN - PIZZA & PASTA","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$30 TO $50",101956.943552221,93938.2701353339,8018.67341688732,13372.6047531627,20706.7572686084,19789.9882041777,31512.4086413651,0.4426474037311938,<50%
"FOX'S PIZZA DEN","LAS CRUCES",NM,88011,7043,35013,"DONA ANA",4100,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"251-500 UNITS","10 TO 19","<=$500,000","$5 TO $7",128179.9728,104922.82850051,23257.1442994898,22439.6699831633,12262.114744898,26704.161,24074.6186158163,0.012482511773854177,<50%
"KOREAN BBQ CORNER",HONOLULU,HI,96817,5016,15003,HONOLULU,3320,"LSR - QUICK CASUAL",BBQ,BARBECUE,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",33810.0462,30399.0828543184,3410.96334568165,5464.76032313441,5183.22049142735,5757.12860990712,11171.3561427351,0.8683428201191115,">70% & <90%"
"SUNSET CAFE","LOS ANGELES",CA,90028,7152,6037,"LOS ANGELES",4472,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","$500,001 - $1,000,000","$15 TO $20",163818.311586274,148491.488224101,15326.8233621729,20223.8465216116,26495.4726731734,37595.3918345677,50894.675783359,0.8891053657159222,">70% & <90%"
"PANDA EXPRESS","COUNTRY CLUB HILLS",IL,60478,2017,17031,COOK,1602,"LSR - QUICK CASUAL","OTHER ASIAN","ASIAN UNCLASSIFIED","501+ UNITS","10 TO 19","$1,000,001 - $2,500,000","$5 TO $7",379136.9016,340887.262226455,38249.6393735454,61280.3746153945,58123.2615242447,64558.9151331269,125272.628424469,0.5283472181900678,">50% & <70%"
"SONIC DRIVE-IN",MARICOPA,AZ,85139,8982,4021,PINAL,NULL,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","UNDER $5",296851.9023,248606.048998458,48245.8533015424,46550.0412347044,25437.1810025707,55396.5275167095,80890.2355881748,0.3786121220200799,<50%
"GLORIOSA PASTRY & ESPRESSO",SPOKANE,WA,99218,2359,53063,SPOKANE,7840,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",75956.895,53093.869605,22863.025395,20508.36165,9798.439455,9114.8274,0,0.35584836548365706,<50%
SUBWAY,BAKERSFIELD,CA,93313,3404,6029,KERN,680,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","10 TO 19","<=$500,000","$5 TO $7",165150.009,141351.70160742,23798.3073925802,26516.9882039843,24862.139014434,36209.6763142073,34810.9347373255,0.22576502186943925,<50%
"DOMINO'S PIZZA","SAN ANTONIO",TX,78222,1210,48029,BEXAR,7240,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$7 TO $10",219730.644,179862.424473214,39868.2195267857,38466.8761339286,21020.1508928571,45777.2175,41269.5629196429,0.17151966927345808,<50%
"PAPA MURPHY'S PIZZA",POWELL,TN,37849,0,47093,KNOX,3840,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$7 TO $10",190408.5387,155860.560855517,34547.9778444834,33333.6376742028,18215.1025542092,39668.4455625,35762.318014764,0.8542237878415267,">70% & <90%"
"LONGHORN STEAKHOUSE",LOUISVILLE,KY,40241,2833,21111,JEFFERSON,4520,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","FAMILY STEAK / CHOPHOUSE","251-500 UNITS","OVER 50","$2,500,001 - $5,000,000","$20 TO $30",940504.079124213,880878.426472205,59625.6526520079,122216.11676185,164272.516330394,156585.968106378,377629.133462716,0.5188227533829035,">50% & <70%"
"LOG CABIN ESPRESSO","JOHN DAY",OR,97845,5717,41023,GRANT,NULL,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",24740.8476,17293.8524724,7446.9951276,6680.028852,3191.5693404,2968.901712,0,0.9727551314309653,>90%
SUBWAY,"SAN DIEGO",CA,92113,2435,6073,"SAN DIEGO",7320,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","1 TO 4","<=$500,000","$5 TO $7",126222.9075,108034.040476261,18188.8670237385,20266.7342830729,19001.9455165215,27674.7827728737,26605.7351249553,0.8416151757282668,">70% & <90%"
"SAM'S OLD TIME HAMBURGERS",ROGERS,AR,72756,3832,5007,BENTON,2580,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",62560.6659,52392.9941213368,10167.6717786632,9810.28436992288,5360.8111311054,11674.6553521851,17047.3793969152,0.9283857753757337,>90%
"EL GORDO","LOS ANGELES",CA,90023,2928,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$10 TO $15",37086.686095493,34823.3200428262,2263.3660526668,5562.1471993702,7183.72703672505,5164.2397458768,13764.1750310569,0.13833746248715018,<50%
"FATHER AND SON RESTAURANT",CHICAGO,IL,60647,2661,17031,COOK,1602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN","ITALIAN - PIZZA & PASTA","INDEPENDENT (1-9 UNITS)","OVER 50","$2,500,001 - $5,000,000","$15 TO $20",1301422.20505726,1205690.79776454,95731.4072927164,176681.77478699,216051.834063216,179582.726523133,500206.963646358,0.4711246012891749,<50%
"EL RANCHERO RESTAURANT",FONTANA,CA,92336,232,6071,"SAN BERNARDINO",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$10 TO $15",160155.396631411,150381.261327071,9774.1353043397,24019.6141694548,31022.2555311651,22301.2879250246,59439.3067562586,0.11268588935582868,<50%
"BISTRO 54",DELMAR,DE,19940,3572,10005,SUSSEX,NULL,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,FRENCH,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",209992.904097855,197177.231939598,12815.6721582563,31494.0903700059,40675.8290240307,29241.0515973824,77935.7605540838,0.9672368560750357,>90%
"EL PAISANO MEXICAN RESTAURANT","SAINT LOUIS",MO,63139,2014,29510,"SAINT LOUIS CITY",7040,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",102651.257860461,96386.5468073706,6264.71105308994,15395.320168274,19883.6481250246,14293.9626485436,38097.4961394903,0.6212156424649825,">50% & <70%"
"CARIBOU COFFEE",ARLINGTON,VA,22206,2237,51013,ARLINGTON,8872,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","251-500 UNITS","5 TO 9","$500,001 - $1,000,000","UNDER $5",127537.9518,89149.0283082,38388.9234918,34435.246986,16452.3957822,15304.554216,0,0.06794916629401848,<50%
"DEL TACO",ALBUQUERQUE,NM,87123,2625,35001,BERNALILLO,200,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,"501+ UNITS","10 TO 19","$1,000,001 - $2,500,000","$5 TO $7",345034.2987,282430.817845312,62603.4808546875,60403.0070109375,33007.10765625,71882.1455625,64803.9546984375,0.22064132087743682,<50%
"SAHRS RESTAURANT",MACHIAS,NY,14101,0,36009,CATTARAUGUS,NULL,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",113584.013152268,103641.507876336,9942.50527593181,13937.7266368102,18310.3467581624,23658.9981566021,40433.7223721468,0.6599827403698002,">50% & <70%"
"SNOW RIDGE CANDLELIGHT RESTAURANT",TURIN,NY,13473,0,36049,LEWIS,NULL,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",127169.090933256,116037.424403352,11131.6665299047,15604.7314836752,20500.3335177694,26488.7038630454,45269.7485712222,0.2854330156426662,<50%
"UBUNTU RESTAURANT & YOGA STUDIO",NAPA,CA,94559,2639,6055,NAPA,7362,"FSR - UPSCALE CASUAL DINING RESTAURANTS","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$30 TO $50",338799.666761882,308723.150576112,30076.5161857699,74118.5223773835,55159.7845482212,46265.5618629352,107276.808704108,0.46225331529437275,<50%
"BURRITO BOY",EUGENE,OR,97402,2300,41039,LANE,2400,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",116084.5587,95022.0223797513,21062.5363202487,20322.2011244579,11105.0279368622,24184.2830625,21802.8715160395,0.3764375157480493,<50%
"AK'S SPORTS BAR AND GRILL",MCKINNEY,TX,75069,1659,48085,COLLIN,1922,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT","BAR & GRILL","INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$15 TO $20",361071.266907572,335736.851818277,25334.415089295,46781.5389744125,58666.8201274151,73277.6732741514,127208.253543603,0.3670792874785145,<50%
"RESTRAUNT PIKNIK","PLAYA VISTA",CA,90094,4017,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ETHNIC FOOD","MIDDLE EAST (EGYPTIAN, SYRIAN, IRANIAN)","INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$15 TO $20",463669.951167408,435372.604124542,28297.3470428656,69539.7942452273,89813.318875182,64565.0243492226,172084.244682228,0.1023836954157632,<50%
"VIP HARBOR SEAFOOD",DENVER,CO,80219,4127,8031,DENVER,2082,"FSR - UPSCALE CASUAL DINING RESTAURANTS","STEAK, SEAFOOD & FISH","SEAFOOD & FISH","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$30 TO $50",152706.818664283,144104.156120601,8602.66254368143,14337.7709061357,26400.6154951646,20436.1027982121,74327.0043774075,0.0628659523682561,<50%
"SUSHI GARDEN",WATSONVILLE,CA,95076,3758,6087,"SANTA CRUZ",7362,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$15 TO $20",306526.029360756,287819.030106967,18706.9992537886,45971.8318146034,59374.3889359378,42683.0776924818,113762.602267369,0.13893598923091743,<50%
"RUMBLE FISH",MONTCLAIR,CA,91763,1643,6071,"SAN BERNARDINO",4472,"FSR - UPSCALE CASUAL DINING RESTAURANTS","STEAK, SEAFOOD & FISH","SEAFOOD & FISH","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$30 TO $50",80215.983524421,75697.0560599756,4518.92746444535,7531.54577407558,13868.0862853312,10734.9632433157,39043.5332928078,0.04169187032838362,<50%
STARBUCKS,VICTORIA,TX,77904,1507,48469,VICTORIA,8750,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","501+ UNITS","10 TO 19","$500,001 - $1,000,000","UNDER $5",184421.6808,128910.7548792,55510.9259208,49793.853816,23790.3968232,22130.601696,0,0.38227793958756995,<50%
"DOMINO'S PIZZA",CASTROVILLE,TX,78009,5211,48325,MEDINA,NULL,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","5 TO 9","$500,001 - $1,000,000","$7 TO $10",184308.858,150867.614313138,33441.2436868622,32265.8045414541,17631.5871811225,38397.67875,34616.6828322704,0.16820382535044065,<50%
"BELLA RESTAURANT",HARRISVILLE,RI,2830,0,44007,PROVIDENCE,6480,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN","ITALIAN - PIZZA & PASTA","INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$15 TO $20",447704.21391617,414771.508232707,32932.7056834631,60780.5635918461,74324.3170114521,61778.5243701329,172076.951341732,0.5054242585523911,">50% & <70%"
"TACO DEL MAR","SAN MARCOS",CA,92078,2474,6073,"SAN DIEGO",7320,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"101-250 UNITS","1 TO 4","$500,001 - $1,000,000","$5 TO $7",191785.0554,172436.611143248,19348.4442567524,30998.459899178,29401.4454525889,32656.8979783282,63368.7142588876,0.4090551552909172,<50%
"PITA PIT","GRAND JUNCTION",CO,81501,7674,8077,MESA,2995,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"101-250 UNITS","20 TO 49","<=$500,000","$7 TO $10",117340.893,100431.934543123,16908.958456877,18840.6109958249,17664.8224938566,25727.372221639,24733.5509878325,0.5692323489648309,">50% & <70%"
ARBY'S,LOUISVILLE,KY,40207,3305,21111,JEFFERSON,4520,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$5 TO $7",272782.2906,233474.046887153,39308.2437128474,43798.7549979244,41065.4003026602,59808.4039273291,57498.0684110939,0.9199148901016666,>90%
"FREEBIRDS WORLD BURRITO",LUBBOCK,TX,79401,3607,48303,LUBBOCK,4600,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"51-100 UNITS","20 TO 49","$500,001 - $1,000,000","$5 TO $7",346862.628,311869.013880218,34993.6141197822,56063.8431506352,53175.4813502722,59063.2957894737,114608.715027223,0.6645533862850662,">50% & <70%"
"EL CHINITO CAFE","EAGLE PASS",TX,78852,4650,48323,MAVERICK,NULL,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",75672.894816527,69048.9154810748,6623.97933545218,9285.70925166137,12198.8729384571,15762.2963767697,26938.0939728402,0.968025341631294,>90%
"JIMMY JOHN'S GOURMET SANDWICH SHOP","GREEN BAY",WI,54311,4526,55009,BROWN,3080,"LSR - QUICK CASUAL","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$5 TO $7",207350.2224,184840.522359723,22509.7000402769,24597.5562758968,29099.4962839522,39973.7475111391,73683.9263154185,0.4961488938536661,<50%
"DADDY'S PIZZA","LAS VEGAS",NV,89102,4621,32003,CLARK,4120,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",222316.152086853,205962.782657261,16353.3694295923,30181.759740907,36907.1714110857,30677.3163902886,85448.1251147962,0.5444236506073664,">50% & <70%"
SUBWAY,JAMAICA,NY,11434,1021,36081,QUEENS,5602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","5 TO 9","$500,001 - $1,000,000","$5 TO $7",172928.7873,148009.548953537,24919.2383464631,27765.9725284266,26033.1778089705,37915.1987423834,36450.5746342717,0.8673404823904725,">70% & <90%"
TAQUERIA,TICKFAW,LA,70466,6033,22105,TANGIPAHOA,NULL,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",117854.3196,96470.6755144133,21383.6440855867,20632.0221493622,11274.3290433673,24552.98325,22135.2660218112,0.24426257684460595,<50%
"HOKKAIDO RESTAURANT INC","LONG BEACH",CA,90807,5210,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN","ASIAN UNCLASSIFIED","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",189801.617472072,178218.200808168,11583.4166639047,28465.8632572328,36764.7572376107,26429.4591934462,70442.0631527062,0.5815924379982558,">50% & <70%"
"STARLING DINER","LONG BEACH",CA,90814,2814,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",176883.776411442,161400.366102283,15483.4103091592,21705.1471742271,28514.6051112395,36844.0313377636,62967.2196735048,0.7508623903206653,">70% & <90%"
"TACO CHON",VICTORVILLE,CA,92394,0,6071,"SAN BERNARDINO",4472,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",89538.6276,80505.4256055514,9033.2019944486,14472.2410789367,13726.6434539981,15246.5155356037,29584.9313998078,0.46256695508094237,<50%
"LAKESIDE CAFE",JACKSONVILLE,FL,32256,935,12031,DUVAL,3600,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",106454.003138108,96494.1782168583,9959.82492124944,13142.0559779267,17217.5448750747,24430.6019368764,33072.8715434314,0.19632367101878612,<50%
"ADRIATICO TRATTORIA ITALIANA",ORLANDO,FL,32804,5303,12095,ORANGE,5960,"FSR - UPSCALE CASUAL DINING RESTAURANTS","PIZZA, PASTA & ITALIAN","ITALIAN - PIZZA & PASTA","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$30 TO $50",51260.7293511033,47229.193749338,4031.53560176523,6723.32309196823,10410.703215534,9949.78070008826,15843.4432642542,0.8536549272370694,">70% & <90%"
"PHILLY G'S RESTAURANT","VERNON HILLS",IL,60061,4166,17097,LAKE,1602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN","ITALIAN - PIZZA & PASTA","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$10 TO $15",240409.169208429,222724.894262941,17684.2749454879,32638.077424645,39910.8311901054,33173.9645442052,92402.2504727439,0.5396711033046163,">50% & <70%"
"WINGOS RESTAURANT","PANAMA CITY",FL,32404,6433,12005,BAY,6015,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$10 TO $15",45318.6332158336,41351.6951112395,3966.93810459405,5560.98260473852,7305.60459838197,9439.65114417798,16132.5611138399,0.6312184075505461,">50% & <70%"
SUBWAY,HENDERSON,KY,42420,7508,21101,HENDERSON,2440,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","10 TO 19","<=$500,000","$5 TO $7",160060.5765,136995.662219671,23064.9142803292,25699.8134282476,24095.961772993,35093.8016947394,33738.1651766074,0.9320330682592163,>90%
"SWAGAT RESTAURANT",MADISON,WI,53717,2237,55025,DANE,4720,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN","INDIAN / PAKISTANI / BANGLADESHI / SRI LANKAN","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",143152.880829128,134416.393293525,8736.48753560323,21469.629104507,27728.8517434363,19933.7248685692,53129.0744839992,0.2161525691112226,<50%
"DONNAGIO'S PIZZERIA",PARSIPPANY,NJ,7054,4206,34027,MORRIS,5602,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",89001.9623364301,81886.5489584343,7115.41337799574,14400.2413602295,11859.0222966596,15476.0240971407,26259.2636568891,0.15147429036827587,<50%
"BUFFALO WILD WINGS",TUSCALOOSA,AL,35405,1806,1125,TUSCALOOSA,8600,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT","BAR & GRILL","501+ UNITS","OVER 50","$2,500,001 - $5,000,000","$10 TO $15",734190.064181201,682675.924051175,51514.1401300261,95123.9942083551,119291.121676762,149000.334767624,258660.947002089,0.6048969913663629,">50% & <70%"
"CHILI'S GRILL & BAR","ALLEN PARK",MI,48101,2871,26163,WAYNE,2162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","501+ UNITS","OVER 50","$2,500,001 - $5,000,000","$10 TO $15",772999.531430223,705335.502785322,67664.0286449003,94853.6317783878,124611.633904941,161012.047220457,275172.954188096,0.9122333020589876,>90%
"THE IRONGATE RESTAURANT AND LOUNGE",CRAWFORDSVILLE,IN,47933,2507,18107,MONTGOMERY,NULL,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","AMERICAN AND AMERICAN TRADITIONAL","AMERICAN TRADITIONAL","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",113246.357113981,102738.572080292,10507.7850336889,16008.2501235261,17146.2773834924,21293.754508703,37858.3735148793,0.9875045150175543,>90%
"PANDA EXPRESS",INDIANAPOLIS,IN,46237,8624,18097,MARION,3480,"LSR - QUICK CASUAL","OTHER ASIAN","ASIAN UNCLASSIFIED","501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",436579.974,392535.127685278,44044.8463147219,70564.9707095121,66929.5230771859,74340.243250774,144252.697718587,0.1431864233533413,<50%
"HOGWILD BBQ & GRILL","SAINT CROIX FALLS",WI,54024,8113,55095,POLK,NULL,"LSR - QUICK CASUAL",BBQ,BARBECUE,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",92627.9028,83283.0359113484,9344.86688865165,14971.5645179033,14200.2421715384,15772.5531083591,30605.6751538379,0.6637607955385384,">50% & <70%"
"ATLAS PIZZA","WARNER ROBINS",GA,31093,9527,13153,HOUSTON,4680,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$7 TO $10",181307.035550828,166812.135973147,14494.8995776811,29334.9158119737,24158.1659628019,31526.4065814565,53493.0817747756,0.77978081113312,">70% & <90%"
"ENGINE HOUSE","MOUNT CLEMENS",MI,48043,2132,26099,MACOMB,2162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",195700.850135799,178570.299092748,17130.5510430511,24014.1625223924,31548.0174313782,40763.5363825484,69665.7357208899,0.14121276259061244,<50%
"PAPA MURPHY'S PIZZA",CLARKSVILLE,TN,37043,5064,47125,MONTGOMERY,1660,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","20 TO 49","$500,001 - $1,000,000","$7 TO $10",249139.4274,203935.239201467,45204.1881985332,43615.2887890944,23833.4911415816,51904.047375,46793.0876079719,0.3385675706822907,<50%
"WATERPLACE RESTAURANT & LOUNGE",PROVIDENCE,RI,2903,1135,44007,PROVIDENCE,6480,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","AMERICAN AND AMERICAN TRADITIONAL","AMERICAN TRADITIONAL","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",113246.357113981,102738.572080292,10507.7850336889,16008.2501235261,17146.2773834924,21293.754508703,37858.3735148793,0.9457145222782629,>90%
"ATOMIC WINGS","NEW YORK",NY,10007,1130,36061,"NEW YORK",5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",189801.617472072,178218.200808168,11583.4166639047,28465.8632572328,36764.7572376107,26429.4591934462,70442.0631527062,0.6046879916616135,">50% & <70%"
